DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.180	5.0934	26.9268	21.2729	2.1978e-01	0.1273	0.011	1460.85	48.835	3.6377	38.410168
0.180	5.1052	26.9819	21.3153	2.1978e-01	0.1273	0.011	1460.97	48.833	3.6352	38.410168
0.193	5.1123	26.9236	21.2685	2.1978e-01	0.1273	0.011	1460.93	48.837	3.6363	38.410169
0.192	5.1107	26.9388	21.2807	2.1978e-01	0.1273	0.007	1460.94	48.783	3.6321	38.410169
0.193	5.1035	26.9429	21.2846	2.3199e-01	0.1285	0.011	1460.91	48.790	3.6331	38.410170
0.169	5.0995	26.8857	21.2397	2.1978e-01	0.1285	0.011	1460.82	48.739	3.6310	38.410170
0.193	5.1003	26.9223	21.2686	2.3199e-01	0.1273	0.011	1460.87	48.802	3.6348	38.410171
0.192	5.1027	26.8836	21.2378	2.3199e-01	0.1273	0.015	1460.83	48.753	3.6319	38.410171
0.180	5.1032	26.8345	21.1990	2.3199e-01	0.1285	0.011	1460.77	48.756	3.6332	38.410172
0.193	5.1011	26.8644	21.2228	2.3199e-01	0.1273	0.011	1460.80	48.764	3.6333	38.410172
0.180	5.0992	26.8237	21.1908	2.3199e-01	0.1273	0.015	1460.74	48.706	3.6301	38.410173
0.180	5.0973	26.8318	21.1973	2.3199e-01	0.1273	0.011	1460.75	48.653	3.6262	38.410173
0.180	5.0959	26.8557	21.2164	2.3199e-01	0.1285	0.011	1460.77	48.652	3.6256	38.410174
0.193	5.0953	26.7997	21.1722	2.3199e-01	0.1285	0.015	1460.70	48.657	3.6274	38.410174
0.180	5.0945	26.8417	21.2055	2.3199e-01	0.1273	0.011	1460.75	48.658	3.6265	38.410175
0.180	5.0940	26.8353	21.2005	2.3199e-01	0.1273	0.015	1460.74	48.602	3.6225	38.410175
0.193	5.0928	26.8065	21.1778	2.3199e-01	0.1285	0.011	1460.70	48.598	3.6230	38.410176
